Job Title,Job Link,Company,Location,Salary,Rating
Windows Administrator - L2,https://in.indeed.com/rc/clk?jk=e60d52e9a135d334&bb=FJh2AXtGl5J4l2MEfSEgm9aYPYM9YeFUBar4qqYn_cAOzm71BblZ-PaUfR_9jRClG9j8KLgC6HIqk8l67euzXQzIaglh782FCBT1OWDBiTNnXUWuV7Kb9R7MmQU_qAXT&xkcb=SoC667M30uSmSJWOFp0CbzkdCdPP&fccid=c4c376cff2e67501&vjs=3,Sify,india,Not Disclosed,Not Rated
Data Engineer,https://in.indeed.com/rc/clk?jk=5888c173287cbbd2&bb=FJh2AXtGl5J4l2MEfSEgm4eALfNAl4BQ7MiBtw-UekHO6rbXfTNLvWJmT3YctXwTjZL3GIQ_xBtNPB_NXg2biU9teFOWpHI6r9bTlyvoEUH1ahRzNAxxwg%3D%3D&xkcb=SoAn67M30uSmSJWOFp0BbzkdCdPP&fccid=1164ed4c5f9bfd9e&vjs=3,Trading Technologies,india,Not Disclosed,Not Rated
Application Technologist,https://in.indeed.com/rc/clk?jk=d012b670d4a9d3ae&bb=FJh2AXtGl5J4l2MEfSEgmwhCWGWsDex5YHhBYpTrn9UHINnDc_Uu3Hb-0R5CPuMrcojkfXzfRyk0ZOaFRfSDESOvzjB85F7VzsmbetS2WRfc4ZI29YI8gJLbPN_4_Nsq&xkcb=SoCT67M30uSmSJWOFp0AbzkdCdPP&fccid=07a233cb51b6311c&vjs=3,Manorama Industries,india,Not Disclosed,Not Rated
Internal Audit Data Analyst,https://in.indeed.com/rc/clk?jk=96b0d99fa5367813&bb=FJh2AXtGl5J4l2MEfSEgm7SqUc3RFPUwgN26Un_1RSDYAWFxipybaQOblVnaNeqvkLTbpDmb0Ismwr1El0vX2BKHQNwqaWczny2BJGrJsUgw0tDo5vv2FB4mzSjrnQ_M&xkcb=SoAd67M30uSmSJWOFp0HbzkdCdPP&fccid=2e75f29e0007f5a0&vjs=3,Trafigura,india,Not Disclosed,Not Rated
R&D Programmer III,https://in.indeed.com/rc/clk?jk=000c37586f482cde&bb=FJh2AXtGl5J4l2MEfSEgm9K5D4zimypQb3Cguzfuvy3I8_Z-u7VKUhDH_TakFCtv3MorqpQcxxOjyqnGilASNmQ4zIGQzEATT95c8M561cu1OsdYXnJtVw%3D%3D&xkcb=SoCp67M30uSmSJWOFp0GbzkdCdPP&fccid=898362c5e54ec4c7&vjs=3,Teva Pharmaceuticals,india,Not Disclosed,Not Rated
Lead – Data Science,https://in.indeed.com/rc/clk?jk=2cbd0a45c2362fe6&bb=FJh2AXtGl5J4l2MEfSEgm4Wl4Tb2VNBZp-aijxLFuzgLmyJ5n80GKt7dtLMhWCvTrLDlEib1xcXKWPsiHr2o6uq5qOb6wrhFNEXk80I3GDLTUq2lUEYLautrYVcISUgK&xkcb=SoA067M30uSmSJWOFp0FbzkdCdPP&fccid=bd43c7409444b561&vjs=3,Eventus Techsol,india,Not Disclosed,Not Rated
Quality Analyst II,https://in.indeed.com/rc/clk?jk=e25e8a3392b3755a&bb=AejcrcZDIP0GLjv2ZI5TKSk4pLJ4ufm328R90vtF_3ncxOtJ9uaxjdeMpZWdEmyIq3e3t8YArP1WcYgxKp1qDvyF5IixUX1kQ2sr-6Uv3bdZ3-cBXXIpYw%3D%3D&xkcb=SoAw67M30uSjbOzTkp0LbzkdCdPP&fccid=898362c5e54ec4c7&vjs=3,Teva Pharmaceuticals,india,Not Disclosed,Not Rated
GenAI Engineer,https://in.indeed.com/rc/clk?jk=dfdd23fc6a2b478c&bb=AejcrcZDIP0GLjv2ZI5TKfPhetcZrJrJpZG17kfKaukH1Dnm09xFcBxg9aZHPbKljAJJJ0JCyjl8kIMon3tLMikUiSxMTHo4ZdqIzEHR8vp3U7VPWbZYe5hS4yJ5rQhA&xkcb=SoCE67M30uSjbOzTkp0KbzkdCdPP&fccid=3868859e1c2511c6&vjs=3,Virtusa,india,Not Disclosed,Not Rated
Content Writer – Pharmacovigilance,https://in.indeed.com/rc/clk?jk=0b33f39b4971c356&bb=AejcrcZDIP0GLjv2ZI5TKbsaRObdQS4ocYIvfuhpJc-V2mZO46uqf2le_oIFEcc402Tm3_-HOLSwXOlY0bwKQHsK-NCoSKx-E4YXJMZqZP3rmVkCGVuC_lYHaoUoZJAc&xkcb=SoAZ67M30uSjbOzTkp0JbzkdCdPP&fccid=fbb0c8f7c2a34a41&vjs=3,RxLogix,india,Not Disclosed,Not Rated
Consultant,https://in.indeed.com/rc/clk?jk=ad6cb0bd6baa0027&bb=AejcrcZDIP0GLjv2ZI5TKZXNPcZabKk8SY2I4EyecZDI_qLUx4C2v_aSLSTHXCrx5tphtPgH4XLtRg5DgCFJWA0n-vvlgrY2UAX_fvFXRAM-Gx3nNLs-EdKuo8OhlMP0&xkcb=SoCt67M30uSjbOzTkp0IbzkdCdPP&fccid=ddf188c30da34688&vjs=3,Infor,india,Not Disclosed,Not Rated
Data Science Specialist - IP (on contract),https://in.indeed.com/rc/clk?jk=31e6d1621fc21794&bb=AejcrcZDIP0GLjv2ZI5TKbic0Ldq1DDa0_wvMNr6d78-2K7k_oXe1luanVkJGYYnMIulJasfiuaF1kDnDx336MSaBageH4jkLN94BWoLVZAO6fV8f7_i5w%3D%3D&xkcb=SoAj67M30uSjbOzTkp0PbzkdCdPP&fccid=38313780e9822361&vjs=3,BASF Chemicals India Pvt. Ltd.,india,Not Disclosed,Not Rated
Analyst SBA,https://in.indeed.com/rc/clk?jk=08015b05f0274d19&bb=AejcrcZDIP0GLjv2ZI5TKRYP9wq0tbmsyqNK2R9PhMn6BP0DgO27QE6yB56_J_inYITJbk7yE6uRzpt3XC3n1qXfw7NQuQ6KZORyJcyW8TGHw_dWeSAqlQSrmWYvExgy&xkcb=SoCX67M30uSjbOzTkp0ObzkdCdPP&fccid=6dbc2d7ff3d50879&vjs=3,Sattva,india,Not Disclosed,Not Rated
Senior Specialist - Product (Remote),https://in.indeed.com/rc/clk?jk=c749b2c7e24f0bec&bb=AejcrcZDIP0GLjv2ZI5TKfFT1Hh80XqH4CoRuiVnpxfNxhOuhhzQtlTp3LmxluTxvXPO9vuvWQUnVCUw11Y0MJsotMv5k1lQaK_miT3ddJO3Q7odeLxbhE4Gh0aw_gwy&xkcb=SoAK67M30uSjbOzTkp0NbzkdCdPP&fccid=de36d555baddc644&vjs=3,Udhyam Learning Foundation,india,Not Disclosed,Not Rated
Analyst - Research Analytics,https://in.indeed.com/rc/clk?jk=3ac83e7ead8892be&bb=AejcrcZDIP0GLjv2ZI5TKTdMpbRs13J9Mkzk1hrezewVbRyqSalre_6iOzgP_dCLBZD6F5W2-DQ6eV5fiVpTkghylHRxzvKdAitTTty0OauWmcwmezdcjgLBU6Gb-jT2&xkcb=SoC-67M30uSjbOzTkp0MbzkdCdPP&fccid=5f4ed960da388110&vjs=3,Putnam,india,Not Disclosed,Not Rated
Infrastructure Administrator,https://in.indeed.com/rc/clk?jk=c1b91fc797e00961&bb=AejcrcZDIP0GLjv2ZI5TKVJi9X8e1aWFfoCODHbwmd3hW96g5mnLrXwnrtinJyGBPk48_3KmBYncRMzpj6BGYChCd2-p9E3kWZZlra20ap8riwE1a_Oev9BZVFvYGxB9&xkcb=SoBX67M30uSjbOzTkp0DbzkdCdPP&fccid=6b8147fc01d1aac4&vjs=3,Consilio LLC,india,Not Disclosed,Not Rated
L1 / L2 Application Support,https://in.indeed.com/rc/clk?jk=6ef80e14bd5b2149&bb=AejcrcZDIP0GLjv2ZI5TKe2vj0VB3Sz9zHZZU6Z6ee7FiZ4aogQZyFHIO4eBYCEkrPwGpb1lKW5s-U77V1ZI4tW5tLDhwDSSI4LtRJWTHH08bZXtkcdCPKiEMDzr_O6n&xkcb=SoDj67M30uSjbOzTkp0CbzkdCdPP&fccid=9f944694a8ace82f&vjs=3,Proeffico Solutions,india,Not Disclosed,Not Rated
Spec Analytics Intmd Analyst - C11 - BANGALORE,https://in.indeed.com/rc/clk?jk=4e2e9b380ed488a7&bb=AejcrcZDIP0GLjv2ZI5TKUjgb9QSO01FlRAD_ffa0_ywjJ4DYG5sqG4upeu7euf3PCAw2KD1HFPDtRvYmgot3ho0sRGIBxbDmxIPFs7i7k95NbeRgMuasw%3D%3D&xkcb=SoB-67M30uSjbOzTkp0BbzkdCdPP&fccid=5bcd1ef0a7f4fb99&vjs=3,Citi,india,Not Disclosed,Not Rated
"Scientist I, Protein Biology",https://in.indeed.com/rc/clk?jk=add1afc89363338f&bb=AejcrcZDIP0GLjv2ZI5TKWiTNdnFynPX2xGVGe9Jx5Qt25Llrt4Tkax7p1XyFa8wHzrc_ROPavap5E7sHBiPANBCXy0GYNbovb939UrLuc4fHyw7InzdrQ%3D%3D&xkcb=SoDK67M30uSjbOzTkp0AbzkdCdPP&fccid=126e3afd205caa95&vjs=3,Thermo Fisher Scientific,india,Not Disclosed,Not Rated
AI Operation Specialist,https://in.indeed.com/rc/clk?jk=881ed056366da343&bb=AejcrcZDIP0GLjv2ZI5TKefeADxQqdfYA3xTtFUvslHG-pFlL6W7bkOEzzGqnBxrxvH8-3Xf2wwrDtxSFdwwM7lfp8O9ZO1-MkeGM1QYUUVchwAQGg4TnQ%3D%3D&xkcb=SoBE67M30uSjbOzTkp0HbzkdCdPP&fccid=af103eaff391cdf0&vjs=3,Lenovo,india,Not Disclosed,Not Rated
"ANALYST, ARTIFICIAL INTELLIGENCE, III",https://in.indeed.com/rc/clk?jk=e3d263693aa65d20&bb=AejcrcZDIP0GLjv2ZI5TKUvrQ5i5nESaVmwNJCBJ7agq3gv2Lq70pkdr6FXvSWMlDmOcjqK8cSMvQiayihCBq3LS2dOEKNXTuR8Hh3EM-2ZbV8bUGAwcBV9bPd9ZwWtQ&xkcb=SoDw67M30uSjbOzTkp0GbzkdCdPP&fccid=052bc4993c60c66e&vjs=3,Qualfon,india,Not Disclosed,Not Rated
"Machine Learning Engineer, Image Processing",https://in.indeed.com/rc/clk?jk=f47f56b622163fd0&bb=AejcrcZDIP0GLjv2ZI5TKcDz80UoddsCbepVWi43fmNWWrMMKlaryrw-YfiQ_L5gPO7LUX0nTMc3I_r_kP8CU1XVOr4f1Bfn2De9pkF-A9X3CVN6HtCsRpZYrCep11Nq&xkcb=SoBt67M30uSjbOzTkp0FbzkdCdPP&fccid=84a6e2b689b07b46&vjs=3,Hubino,india,Not Disclosed,Not Rated
Data Analyst,https://in.indeed.com/rc/clk?jk=6bb3187f33fefe86&bb=AbWlQi0GJs_O2Y1sKj4rR0M5u5Dx9yOTYZH52Ga3tYUSB2ulBj2a9JOyB-8Rz3e7km8VYcfJ_9bWSxtJMoZ49TtgGZbxrprxYt0RfdF-BuTh5dKEiNNujn58MbLQM012&xkcb=SoCP67M30uShsoWOFp0LbzkdCdPP&fccid=deadcc7ca64ae08b&vjs=3,Thoucentric,india,Not Disclosed,Not Rated
Associate AUM and Flows Reporting,https://in.indeed.com/rc/clk?jk=a851a030e83f25ae&bb=AbWlQi0GJs_O2Y1sKj4rR3r83hPpf49VfqN-U8PM04UiTXFEd8o3gLItmMsiy8N6xWmkKsjQwC8TQuqn1OgrUXI-Zq_adRoxZ8MlO-Z1ZJ7X9aq5eGqZ4g%3D%3D&xkcb=SoA767M30uShsoWOFp0KbzkdCdPP&fccid=0c39fb2c91742dcf&vjs=3,Morgan Stanley,india,Not Disclosed,Not Rated
Data Analyst,https://in.indeed.com/rc/clk?jk=46f584b9b182ae07&bb=AbWlQi0GJs_O2Y1sKj4rR7hmH4Ll0APuO0yUpKNMJfvesG6heJr2Gpi-U13ib41hWnBtlfFYzdZ73eCXmFu75KJZ1643980POzwBws3B19B0STluHI40XA%3D%3D&xkcb=SoCm67M30uShsoWOFp0JbzkdCdPP&fccid=80402dcb603cbc8d&vjs=3,Capgemini Engineering,india,Not Disclosed,Not Rated
Trainee Engineer Gurgaon,https://in.indeed.com/rc/clk?jk=df476b13be78cc53&bb=AbWlQi0GJs_O2Y1sKj4rR1ovs8u27mRf9x368tPYtlXUrN4LJHCQQ5hvY5S3lmuBedgvqvlPZxauCqNuEBU-E4qPD-FtnISn7lfQCYUwEkIBBiu4O0VcC0h_TSvD92u-&xkcb=SoAS67M30uShsoWOFp0IbzkdCdPP&fccid=c80e38cb199dd3e9&vjs=3,Key Management Group,india,Not Disclosed,Not Rated
Data Engineer,https://in.indeed.com/rc/clk?jk=100dbe80b70a6ac9&bb=AbWlQi0GJs_O2Y1sKj4rRywja_w_lXAUUudzwfA4SrG66OybfjPiXlmuLuI4BQYAIPvDZajt8Sg5n-IfHikMwSR98aoEQO7-u5USyFBVmUwsWv0Hz3gQYviOiaEjpcSb&xkcb=SoCc67M30uShsoWOFp0PbzkdCdPP&fccid=393251549f50fcf8&vjs=3,Intigniz Solutions,india,Not Disclosed,Not Rated
"Cloud Data Engineer - SQL, Python, Data Modelling, Data Analysis",https://in.indeed.com/rc/clk?jk=d736f26b62127664&bb=AbWlQi0GJs_O2Y1sKj4rR_-WoVul1a77KEfsg9t4ALQMiLCrd4NQRO_bAXNmkXk4cDYuvJGVjwkydWBKzNDEvdfDHaLODVCwyUcdOWppmv9FkDYaPQVcDg%3D%3D&xkcb=SoAo67M30uShsoWOFp0ObzkdCdPP&fccid=fcf465e707df52fb&vjs=3,UPS India,india,Not Disclosed,Not Rated
"AI & DA, Associate",https://in.indeed.com/rc/clk?jk=05583dd291fda77c&bb=AbWlQi0GJs_O2Y1sKj4rR8YI-K95-IXcqdMeDr_uFZJIZjEGOo_4Fqela4xJnm4Rv5b5wCC-aEIksHVZMJs-NaAo68mFlUMHIWqwOEUpl1V5U72vGtbEzZgmdT3LXPDO&xkcb=SoC167M30uShsoWOFp0NbzkdCdPP&fccid=f1d8e147024abb3f&vjs=3,Deutsche Bank,india,Not Disclosed,Not Rated
Executive - Snowflake,https://in.indeed.com/rc/clk?jk=af98b5b921f7949d&bb=AbWlQi0GJs_O2Y1sKj4rRxjXnmn2FGIKvhbUBrXC6Y9-fgkhhAySCEKudsHCQ7Tyx98lJBHaHrSKXFgbM0Ci0VXsnoh9cvNEHh5ctYBZiJtuRmM5qHwgRw%3D%3D&xkcb=SoAB67M30uShsoWOFp0MbzkdCdPP&fccid=2dd390c3a48a7ed0&vjs=3,KPMG,india,Not Disclosed,Not Rated
Data Scientist,https://in.indeed.com/rc/clk?jk=1bee6ea8dd160822&bb=AbWlQi0GJs_O2Y1sKj4rR78nJ-z2aZnznEWVUQGwuWm-JsBLzEMuCxXYsPAxU11BQKfnGfRWmElzuWvwyxcHOAsXRAQ-KDtISu9OA_szWsiMJft0t_RuYoVg50da2o24&xkcb=SoDo67M30uShsoWOFp0DbzkdCdPP&fccid=b0fbdd288169cca3&vjs=3,Credit Saison,india,Not Disclosed,Not Rated
Python Developer,https://in.indeed.com/rc/clk?jk=8b3825c883920f1e&bb=AbWlQi0GJs_O2Y1sKj4rR6Wp9m1E2pzpTwZeWSCEKP1iD9NXuxWvARcI-MppXdQ6WxWDAXneMPMXEtjqsQbjOjrJXuzkYtUwSLiNVcTzbFjU_xgsq6AR7-mS2OFEvYMZ&xkcb=SoBc67M30uShsoWOFp0CbzkdCdPP&fccid=b90433ed96d63887&vjs=3,Persistent Systems,india,Not Disclosed,Not Rated
Senior Associate - Marketing Data & Analytics,https://in.indeed.com/rc/clk?jk=a7743725705011ab&bb=AbWlQi0GJs_O2Y1sKj4rR0M5u5Dx9yOT9bRC9CBNj_TAGojjOXMp88HqXaRUN85fKCVkS_KhaBvan0iVJGVxhJCBZQ6QhAjpwigGmOsH3iLqJh8cN_M5PWvpLUHdlsHP&xkcb=SoDB67M30uShsoWOFp0BbzkdCdPP&fccid=fcce311099a3a228&vjs=3,Alvarez and Marsal,india,Not Disclosed,Not Rated
6 Months or 1 Year Internship in Pharmacovigilance (Paid),https://in.indeed.com/rc/clk?jk=2bb178860f070fb1&bb=AbWlQi0GJs_O2Y1sKj4rR8RDGH-tbBneIg9Pm8AsrUAkJ2ucLRDVxwn89IhO3E3Sg3hC2KdRiPM4XAcn8BBCCxk-P6dpYUB3DQMXBe46vgYdBIAqkHPwbfLeWXtz4Eod&xkcb=SoB167M30uShsoWOFp0AbzkdCdPP&fccid=ba918b6f9edc000b&vjs=3,Covalent Trainings,india,Not Disclosed,Not Rated
Power BI Developer,https://in.indeed.com/rc/clk?jk=1e4569ba4427c1c3&bb=AbWlQi0GJs_O2Y1sKj4rR7tGp-K0zOwW_PsvbTLlXZ3TGGN76S2-Z5vVIEqYZ6S_4sp9U1f6Sl7qZUrtV9Dev7ACiy0yey9tSBqMPAXHobweCTg0gyGEp9fu2fFvpCT3&xkcb=SoD767M30uShsoWOFp0HbzkdCdPP&fccid=225825127f966434&vjs=3,HoonarTek,india,Not Disclosed,Not Rated
Digital Pathology Helpdesk Engineer(Mumbai),https://in.indeed.com/rc/clk?jk=5c139537a74a09f7&bb=AbWlQi0GJs_O2Y1sKj4rR201wlipFls4d8471csOUT5gBmxY2Edu3YRxcCZ7mccC7smixPhNXdtiiQrAAOpOYofFlTUZQM4TMZcyf1LyU6TjlgiAQpdH8Q%3D%3D&xkcb=SoBP67M30uShsoWOFp0GbzkdCdPP&fccid=f8d12c4ab90cd8e9&vjs=3,Leica Biosystems,india,Not Disclosed,Not Rated
TRAINEE JUNIOR CHEMIST,https://in.indeed.com/rc/clk?jk=4c47634caf75dad5&bb=AbWlQi0GJs_O2Y1sKj4rR2PCWEfp0igXZbeyyJLjRXMcD52L8e4I6ZdC-dTYEXjmnc9Hinln0nuC-Oy7DM2b5VFaVfQ_jJ_o8H3ZVOlrJQ9PNboANULvkU7BX9KU6Qxx&xkcb=SoDS67M30uShsoWOFp0FbzkdCdPP&fccid=7e9e59d050014020&vjs=3,The Andhra Sugars,india,Not Disclosed,Not Rated
Data Scientist,https://in.indeed.com/rc/clk?jk=45cf80e64cbd71cf&bb=w9i1ywEhJock-EVd-DqAUcmrJE-TLXQrUgsAY8nEJCztTn4Hn29D5-99UyKpqn1w6uuhkKnoIBdL4oiiJYbh5VyPmSTQZJbikprVoy2cQuHuAZc2pWpre2SZCWkdA5_Q&xkcb=SoAe67M30uSgOB22nR0LbzkdCdPP&fccid=eda29425371af9f5&vjs=3,Mahindra Teqo,india,Not Disclosed,Not Rated
"Infrastructure Partner Data Engineer, Youtube",https://in.indeed.com/rc/clk?jk=601ad88c1438e8bc&bb=w9i1ywEhJock-EVd-DqAUc9D-1vi9nQU-QoSgapTD2F1heNtqNcvlsHxgWXeJID1I-aD2TC15OqNPvv8x3rzgKSYBy-TTkQ-UJx-3biKpkabLfw3VgIGRA%3D%3D&xkcb=SoCq67M30uSgOB22nR0KbzkdCdPP&fccid=a9021c35fcef6968&vjs=3,YouTube,india,Not Disclosed,Not Rated
Technical Marketing Specialist - Data Science,https://in.indeed.com/rc/clk?jk=ab4e96a327f96720&bb=w9i1ywEhJock-EVd-DqAUShpXXDQiycBUKSvMqQHyptlfDDdxqXEE1bd3G1CNCZAmbLnaUXcq_td4V_4Aq7YvrMsxKpH9FBmySQ3VDVUf5H-f6q-n24F1YlKa2fAgUyt&xkcb=SoA367M30uSgOB22nR0JbzkdCdPP&fccid=ddc95af0a55efc64&vjs=3,Censius,india,Not Disclosed,Not Rated
Data Scientist,https://in.indeed.com/rc/clk?jk=7f766d252b6af3af&bb=w9i1ywEhJock-EVd-DqAUQ-9GyLl3PNFoP5PtsrzIxYLIyidDYxLi1bQd5r7ZLg13swIzE_fCR9x2Xm8rbpl9Rvq-Mj-dyorG7JKaD1WBQ8L7L3E5L3ljScZn_qjnXBd&xkcb=SoCD67M30uSgOB22nR0IbzkdCdPP&fccid=dfb8d6c78a6b14e7&vjs=3,PradeepIT Consulting Services,india,Not Disclosed,Not Rated
Data Quality Analyst III,https://in.indeed.com/rc/clk?jk=bb714cf55ec5e9b4&bb=w9i1ywEhJock-EVd-DqAUaaEKgu-VmmKA7rJY98QkS2m4Fli2OAYnlRpAPEJC260iie77Y5MXbh3fXElFXU5lM53U5MH7WpszEQjKng8nfGaK3YPuVW03A%3D%3D&xkcb=SoAN67M30uSgOB22nR0PbzkdCdPP&fccid=126e3afd205caa95&vjs=3,Thermo Fisher Scientific,india,Not Disclosed,Not Rated
Analyst - Research Analytics,https://in.indeed.com/rc/clk?jk=3ac83e7ead8892be&bb=w9i1ywEhJock-EVd-DqAUaLHn_Ql5mefEqrBpkvtn1DjjPdpE1NqY-NmJVYkyAje0buVG_KQ6DTnKdJUNVuKbFqaAdhqRUOgvkpRHSUnaBvFR-34jK4VpEL-ft2KPdc7&xkcb=SoC567M30uSgOB22nR0ObzkdCdPP&fccid=5f4ed960da388110&vjs=3,Putnam,india,Not Disclosed,Not Rated
Solution Architect – Data Science,https://in.indeed.com/rc/clk?jk=23a91d2fb6fc999a&bb=w9i1ywEhJock-EVd-DqAUXe35s-0Z1U_ymOl8pVp-GLNvgCHLhQVPOTROySkz4Gh0I25ZsmqcS_G5Ge_ew3LLGB1af8TzCcTY0nKaEpujjWwXNM_5pV-Ibo2uO8FgLg1&xkcb=SoAk67M30uSgOB22nR0NbzkdCdPP&fccid=7bc93374422a4dce&vjs=3,Copeland,india,Not Disclosed,Not Rated
Junior Data Scientist,https://in.indeed.com/rc/clk?jk=db8b331b9ddba531&bb=w9i1ywEhJock-EVd-DqAUVyo9U8Q22MGQgv85ZFxNAMLRTBq_5eu77aQCh7_fbBOSmDYOHbbitVDOBEeGY3Nns4gBjpMYZ19f3ijWEXl0gSuiCN3tzEYCyZbeBtDy8kX&xkcb=SoCQ67M30uSgOB22nR0MbzkdCdPP&fccid=97da2e000e9aab5f&vjs=3,CIS,india,Not Disclosed,Not Rated
Game Integrity Data & Statistics Analyst,https://in.indeed.com/rc/clk?jk=6941eba7acb0e246&bb=w9i1ywEhJock-EVd-DqAUWvphwDl38fLe6Axrx0DtPx453eb3esXYiJnqaiGLPFPavYEgfoiWv01ihONbrgvrvvSDEJE5XHcy1VnfCN-7-Iv8N6kxyO2DBZzpHNQOGni&xkcb=SoB567M30uSgOB22nR0DbzkdCdPP&fccid=a8d328ab68e08b23&vjs=3,Flutter Entertainment,india,Not Disclosed,Not Rated
Senior Data Scientist / Lead Data Scientist - NLP /GenAI,https://in.indeed.com/rc/clk?jk=0b42d5a77c9328f4&bb=w9i1ywEhJock-EVd-DqAUfU9IkEzbhI-hRB_3S0aeZgUScpFanIIBrxEMG-Woqcq_tD5IeiS8d9_ToTd1-wE5oYhp-9R2BEFGBH_Y1s2q1OGg1KGDe8ULRlgv7ta6lL0&xkcb=SoDN67M30uSgOB22nR0CbzkdCdPP&fccid=cba01270e96bb012&vjs=3,Tiger Analytics,india,Not Disclosed,Not Rated
Decision Science Analyst,https://in.indeed.com/rc/clk?jk=241a6b8a43cf6fd7&bb=w9i1ywEhJock-EVd-DqAUa-cExBy3jCgD1TL5a_ziN5NwxxSfAODpbmY_vNO9jd7b8sVXLjCCLQDs-D6mgtghUYyxxNLr0FaLH9EYymcnP5cElZOfo2B1OmOQAodIRGS&xkcb=SoBQ67M30uSgOB22nR0BbzkdCdPP&fccid=c52576be42a20f5e&vjs=3,Jumbotail Technologies,india,Not Disclosed,Not Rated
R&D Senior Reporting & Data Analyst,https://in.indeed.com/rc/clk?jk=28923dd5a854ecdb&bb=w9i1ywEhJock-EVd-DqAUXi_V3CPnBag1Ut0_q0WWE4udpzc-2GsIjuXZCq8TW-gIBQrF-U71Mf4g0D-kw9pjdDMTfYhUqxAAIQZFo-D8zqk2ReuR_z0pj3ajs-uNQ-F&xkcb=SoDk67M30uSgOB22nR0AbzkdCdPP&fccid=5d3ed74ca4598964&vjs=3,Sanofi,india,Not Disclosed,Not Rated
Data Science/Analytics Engineer(6 years and above relevant experience),https://in.indeed.com/rc/clk?jk=35075f238e20dc9e&bb=w9i1ywEhJock-EVd-DqAUa0m1GBlmLYUf2sgynXq5FMI3dRZnOG8xheLFViupk8HiaT_vQE-Ty3hVB5aU70pOant_R9WUXn9LMB-uLbiR8TtHtIPXRWqmIgyvIHcPcai&xkcb=SoBq67M30uSgOB22nR0HbzkdCdPP&fccid=b5a3e80cea4426dc&vjs=3,SISL Infotech,india,Not Disclosed,Not Rated
Ind&Func AI Decision Science Consultant,https://in.indeed.com/rc/clk?jk=221abbf8aa37f0a0&bb=w9i1ywEhJock-EVd-DqAUfFNOeAQr8F4sOxi5izQEBZU3XYCRrZ3IV1RT2gYYdsbRg14aH49utAkwZPS7jDsBqujvCfT1pl7cEzAqRPfs_IOg7BgY7WVcg%3D%3D&xkcb=SoDe67M30uSgOB22nR0GbzkdCdPP&fccid=a4e4e2eaf26690c9&vjs=3,Accenture,india,Not Disclosed,Not Rated
"Full stack Developer, Aladdin Data, Associate",https://in.indeed.com/rc/clk?jk=0fbeaf580342bf0e&bb=w9i1ywEhJock-EVd-DqAUZ9AkRENsIXFmxNy31FizgWgtWwxsJ7iA5Eo2E-mY8PL7AR-pVq9rnS0HmAM_qBeTiXy2TIWmUclJQ9viT7sb40b7rBmdwhtO5mF81D81gOb&xkcb=SoBD67M30uSgOB22nR0FbzkdCdPP&fccid=58c732f14833248a&vjs=3,BlackRock Investments,india,Not Disclosed,Not Rated
Middleware Administrator,https://in.indeed.com/rc/clk?jk=8441cc9b8695bc5a&bb=QdXdgwHfhEk5wWrINMxKH-QxM3eobiduUEdDe6nipeXpD5ELLONg1zNCBfWFXGTX0glAYi6HZrYgxfUvuiCWeaMnTfkqRFe0pFa6XiD7dSMA5enBv-OY0h74LpngR5Bh&xkcb=SoAs67M30uS8372XY50LbzkdCdPP&fccid=a8de9623ae5c3166&vjs=3,MBI Digital,india,Not Disclosed,Not Rated
Technical Support Engineer (Fresher),https://in.indeed.com/rc/clk?jk=8f3f40a8da63e53c&bb=QdXdgwHfhEk5wWrINMxKH_fVPk1WYhFau022VJozPyWZ703UYGYHV9Aze_k9QZrXRJFsm-P15LqmJmcXM_r9WP74fHJhAEtf9IvKriWRczIm0nv9Q6xpRrtjkdwXqYx9&xkcb=SoCY67M30uS8372XY50KbzkdCdPP&fccid=81beed43db74224d&vjs=3,Jampot Technologies,india,Not Disclosed,Not Rated
Data Scientist-Generative AI,https://in.indeed.com/rc/clk?jk=8dce05aa845964bd&bb=QdXdgwHfhEk5wWrINMxKHxIrAq-_MuUdqGEcIWxLq0xqu8Q4xUeRujZoHmFyT01yZ11EhHgqd6gcYe_CW67vg-Wy_9bcMTmObmvBfA0NrbWE5SwvYTFiQD5UKM2tXDBh&xkcb=SoAF67M30uS8372XY50JbzkdCdPP&fccid=2df6a1e69a70a1e7&vjs=3,Cognizant,india,Not Disclosed,Not Rated
Prompt Engineer,https://in.indeed.com/rc/clk?jk=74b8cf2ad3fadb63&bb=QdXdgwHfhEk5wWrINMxKHyhLFVPl4J6yM8XpaWM2m4iF87dEaW3CaXdkCmBzlZolbyLhsuGHiPtQs8ksYODCEX6whLXImXjAJGOCtJvfIC1jWIvPrxyti6XJ6ADdWK1P&xkcb=SoCx67M30uS8372XY50IbzkdCdPP&fccid=f2545b79f620f92c&vjs=3,Flatworld Solutions,india,Not Disclosed,Not Rated
Technology Research & Development,https://in.indeed.com/rc/clk?jk=008f1e1fcf6778ff&bb=QdXdgwHfhEk5wWrINMxKH_rC-UEmfz1M9I7cGiIUwsSezrvBDMQucbfP6hV6_1z4gaff3ZKSwGVJ-s4m0sXmbvjuDreBARCCJPRJbXFGhgJUsyYYQ429oZE1VeYrJwHZ&xkcb=SoA_67M30uS8372XY50PbzkdCdPP&fccid=1e8224f0a0632e01&vjs=3,Valued Epistemics,india,Not Disclosed,Not Rated
